AR	ind	sample_id	region	sex	median_cov	normalized_cov
RBMY1A1	ERR1025646	S_Oroqen-1	EastAsia	XY	145	8.52941176470588
PRY	ERR1025646	S_Oroqen-1	EastAsia	XY	48	2.82352941176471
BPY2	ERR1025646	S_Oroqen-1	EastAsia	XY	18	1.05882352941176
DAZ	ERR1025646	S_Oroqen-1	EastAsia	XY	34	2
chrY.background	ERR1025646	S_Oroqen-1	EastAsia	XY	17	1
TGIF2LY	ERR1025648	S_Sindhi-1	SouthAsia	XY	9	0.5
PCDH11Y	ERR1025648	S_Sindhi-1	SouthAsia	XY	9	0.5
SRY	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
RPS4Y1	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
ZFY	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
AMELY	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
TBL1Y	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
PRKY	ERR1025648	S_Sindhi-1	SouthAsia	XY	17	0.944444444444444
USP9Y	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
DBY	ERR1025648	S_Sindhi-1	SouthAsia	XY	20	1.11111111111111
UTY	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
TMSB4Y	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
NLGN4Y	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
TXLNGY	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
KDM5D	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
EIF1AY	ERR1025648	S_Sindhi-1	SouthAsia	XY	19	1.05555555555556
RPS4Y2	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
TSPY	ERR1025648	S_Sindhi-1	SouthAsia	XY	440	24.4444444444444
VCY	ERR1025648	S_Sindhi-1	SouthAsia	XY	23	1.27777777777778
XKRY	ERR1025648	S_Sindhi-1	SouthAsia	XY	37	2.05555555555556
CDY	ERR1025648	S_Sindhi-1	SouthAsia	XY	61	3.38888888888889
HSFY	ERR1025648	S_Sindhi-1	SouthAsia	XY	38	2.11111111111111
RBMY1A1	ERR1025648	S_Sindhi-1	SouthAsia	XY	153	8.5
PRY	ERR1025648	S_Sindhi-1	SouthAsia	XY	65	3.61111111111111
BPY2	ERR1025648	S_Sindhi-1	SouthAsia	XY	56	3.11111111111111
DAZ	ERR1025648	S_Sindhi-1	SouthAsia	XY	69	3.83333333333333
chrY.background	ERR1025648	S_Sindhi-1	SouthAsia	XY	18	1
TGIF2LY	ERR1025650	S_Spanish-1	WestEurasia	XY	7	0.4375
PCDH11Y	ERR1025650	S_Spanish-1	WestEurasia	XY	8	0.5
SRY	ERR1025650	S_Spanish-1	WestEurasia	XY	19	1.1875
RPS4Y1	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
ZFY	ERR1025650	S_Spanish-1	WestEurasia	XY	17	1.0625
AMELY	ERR1025650	S_Spanish-1	WestEurasia	XY	15	0.9375
TBL1Y	ERR1025650	S_Spanish-1	WestEurasia	XY	15	0.9375
PRKY	ERR1025650	S_Spanish-1	WestEurasia	XY	14	0.875
USP9Y	ERR1025650	S_Spanish-1	WestEurasia	XY	17	1.0625
DBY	ERR1025650	S_Spanish-1	WestEurasia	XY	17	1.0625
UTY	ERR1025650	S_Spanish-1	WestEurasia	XY	17	1.0625
TMSB4Y	ERR1025650	S_Spanish-1	WestEurasia	XY	15	0.9375
NLGN4Y	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
TXLNGY	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
KDM5D	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
EIF1AY	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
RPS4Y2	ERR1025650	S_Spanish-1	WestEurasia	XY	15	0.9375
TSPY	ERR1025650	S_Spanish-1	WestEurasia	XY	372	23.25
VCY	ERR1025650	S_Spanish-1	WestEurasia	XY	19	1.1875
XKRY	ERR1025650	S_Spanish-1	WestEurasia	XY	32	2
CDY	ERR1025650	S_Spanish-1	WestEurasia	XY	52	3.25
HSFY	ERR1025650	S_Spanish-1	WestEurasia	XY	32	2
RBMY1A1	ERR1025650	S_Spanish-1	WestEurasia	XY	128	8
PRY	ERR1025650	S_Spanish-1	WestEurasia	XY	56	3.5
BPY2	ERR1025650	S_Spanish-1	WestEurasia	XY	48	3
DAZ	ERR1025650	S_Spanish-1	WestEurasia	XY	61	3.8125
chrY.background	ERR1025650	S_Spanish-1	WestEurasia	XY	16	1
TGIF2LY	ERR1025654	S_Tuscan-2	WestEurasia	XY	8	0.470588235294118
PCDH11Y	ERR1025654	S_Tuscan-2	WestEurasia	XY	8	0.470588235294118
SRY	ERR1025654	S_Tuscan-2	WestEurasia	XY	19	1.11764705882353
RPS4Y1	ERR1025654	S_Tuscan-2	WestEurasia	XY	16	0.941176470588235
ZFY	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
AMELY	ERR1025654	S_Tuscan-2	WestEurasia	XY	16	0.941176470588235
TBL1Y	ERR1025654	S_Tuscan-2	WestEurasia	XY	16	0.941176470588235
PRKY	ERR1025654	S_Tuscan-2	WestEurasia	XY	15	0.882352941176471
USP9Y	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
DBY	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
UTY	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
TMSB4Y	ERR1025654	S_Tuscan-2	WestEurasia	XY	15	0.882352941176471
NLGN4Y	ERR1025654	S_Tuscan-2	WestEurasia	XY	17	1
TXLNGY	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
KDM5D	ERR1025654	S_Tuscan-2	WestEurasia	XY	18	1.05882352941176
EIF1AY	ERR1025654	S_Tuscan-2	WestEurasia	XY	16	0.941176470588235
RPS4Y2	ERR1025654	S_Tuscan-2	WestEurasia	XY	16	0.941176470588235
TSPY	ERR1025654	S_Tuscan-2	WestEurasia	XY	445	26.1764705882353
VCY	ERR1025654	S_Tuscan-2	WestEurasia	XY	20	1.17647058823529
XKRY	ERR1025654	S_Tuscan-2	WestEurasia	XY	32	1.88235294117647
CDY	ERR1025654	S_Tuscan-2	WestEurasia	XY	70	4.11764705882353
HSFY	ERR1025654	S_Tuscan-2	WestEurasia	XY	34	2
RBMY1A1	ERR1025654	S_Tuscan-2	WestEurasia	XY	83	4.88235294117647
PRY	ERR1025654	S_Tuscan-2	WestEurasia	XY	70	4.11764705882353
BPY2	ERR1025654	S_Tuscan-2	WestEurasia	XY	78	4.58823529411765
DAZ	ERR1025654	S_Tuscan-2	WestEurasia	XY	93	5.47058823529412
chrY.background	ERR1025654	S_Tuscan-2	WestEurasia	XY	17	1
TGIF2LY	ERR1025656	S_Xibo-1	EastAsia	XY	8	0.533333333333333
PCDH11Y	ERR1025656	S_Xibo-1	EastAsia	XY	8	0.533333333333333
SRY	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
RPS4Y1	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
ZFY	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
AMELY	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
TBL1Y	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
PRKY	ERR1025656	S_Xibo-1	EastAsia	XY	14	0.933333333333333
USP9Y	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
DBY	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
UTY	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
TMSB4Y	ERR1025656	S_Xibo-1	EastAsia	XY	16	1.06666666666667
NLGN4Y	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
TXLNGY	ERR1025656	S_Xibo-1	EastAsia	XY	14	0.933333333333333
KDM5D	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
EIF1AY	ERR1025656	S_Xibo-1	EastAsia	XY	14	0.933333333333333
RPS4Y2	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
TSPY	ERR1025656	S_Xibo-1	EastAsia	XY	395	26.3333333333333
VCY	ERR1025656	S_Xibo-1	EastAsia	XY	18	1.2
XKRY	ERR1025656	S_Xibo-1	EastAsia	XY	29	1.93333333333333
CDY	ERR1025656	S_Xibo-1	EastAsia	XY	48	3.2
HSFY	ERR1025656	S_Xibo-1	EastAsia	XY	31	2.06666666666667
RBMY1A1	ERR1025656	S_Xibo-1	EastAsia	XY	108	7.2
PRY	ERR1025656	S_Xibo-1	EastAsia	XY	55	3.66666666666667
BPY2	ERR1025656	S_Xibo-1	EastAsia	XY	48	3.2
DAZ	ERR1025656	S_Xibo-1	EastAsia	XY	58	3.86666666666667
chrY.background	ERR1025656	S_Xibo-1	EastAsia	XY	15	1
TGIF2LY	ERR1025658	S_Yoruba-2	Africa	XY	8	0.533333333333333
PCDH11Y	ERR1025658	S_Yoruba-2	Africa	XY	8	0.533333333333333
SRY	ERR1025658	S_Yoruba-2	Africa	XY	15	1
RPS4Y1	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
ZFY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
AMELY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
TBL1Y	ERR1025658	S_Yoruba-2	Africa	XY	15	1
PRKY	ERR1025658	S_Yoruba-2	Africa	XY	14	0.933333333333333
USP9Y	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
DBY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
UTY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
TMSB4Y	ERR1025658	S_Yoruba-2	Africa	XY	14	0.933333333333333
NLGN4Y	ERR1025658	S_Yoruba-2	Africa	XY	15	1
TXLNGY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
KDM5D	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
EIF1AY	ERR1025658	S_Yoruba-2	Africa	XY	16	1.06666666666667
RPS4Y2	ERR1025658	S_Yoruba-2	Africa	XY	14	0.933333333333333
TSPY	ERR1025658	S_Yoruba-2	Africa	XY	452	30.1333333333333
VCY	ERR1025658	S_Yoruba-2	Africa	XY	17	1.13333333333333
XKRY	ERR1025658	S_Yoruba-2	Africa	XY	32	2.13333333333333
CDY	ERR1025658	S_Yoruba-2	Africa	XY	50	3.33333333333333
HSFY	ERR1025658	S_Yoruba-2	Africa	XY	32	2.13333333333333
RBMY1A1	ERR1025658	S_Yoruba-2	Africa	XY	114	7.6
PRY	ERR1025658	S_Yoruba-2	Africa	XY	56	3.73333333333333
BPY2	ERR1025658	S_Yoruba-2	Africa	XY	46	3.06666666666667
DAZ	ERR1025658	S_Yoruba-2	Africa	XY	60	4
chrY.background	ERR1025658	S_Yoruba-2	Africa	XY	15	1
TGIF2LY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
PCDH11Y	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
SRY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
RPS4Y1	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
ZFY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
AMELY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
TBL1Y	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
PRKY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
USP9Y	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
DBY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
UTY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
TMSB4Y	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
NLGN4Y	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
TXLNGY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
KDM5D	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
EIF1AY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
RPS4Y2	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
TSPY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
VCY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
XKRY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
CDY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
HSFY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
RBMY1A1	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
PRY	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
BPY2	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
DAZ	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
chrY.background	ERR1025660	S_Finnish-2	WestEurasia	XY	NA	NA
TGIF2LY	ERR1346534	S_Finnish-2	WestEurasia	XY	7	0.466666666666667
PCDH11Y	ERR1346534	S_Finnish-2	WestEurasia	XY	8	0.533333333333333
SRY	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
RPS4Y1	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
ZFY	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
AMELY	ERR1346534	S_Finnish-2	WestEurasia	XY	15	1
TBL1Y	ERR1346534	S_Finnish-2	WestEurasia	XY	15	1
PRKY	ERR1346534	S_Finnish-2	WestEurasia	XY	14	0.933333333333333
USP9Y	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
DBY	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
UTY	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
TMSB4Y	ERR1346534	S_Finnish-2	WestEurasia	XY	15	1
NLGN4Y	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
TXLNGY	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
KDM5D	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
EIF1AY	ERR1346534	S_Finnish-2	WestEurasia	XY	17	1.13333333333333
RPS4Y2	ERR1346534	S_Finnish-2	WestEurasia	XY	16	1.06666666666667
TSPY	ERR1346534	S_Finnish-2	WestEurasia	XY	361	24.0666666666667
VCY	ERR1346534	S_Finnish-2	WestEurasia	XY	19	1.26666666666667
XKRY	ERR1346534	S_Finnish-2	WestEurasia	XY	33	2.2
CDY	ERR1346534	S_Finnish-2	WestEurasia	XY	51	3.4
HSFY	ERR1346534	S_Finnish-2	WestEurasia	XY	33	2.2
RBMY1A1	ERR1346534	S_Finnish-2	WestEurasia	XY	129	8.6
PRY	ERR1346534	S_Finnish-2	WestEurasia	XY	55	3.66666666666667
BPY2	ERR1346534	S_Finnish-2	WestEurasia	XY	46	3.06666666666667
DAZ	ERR1346534	S_Finnish-2	WestEurasia	XY	60	4
chrY.background	ERR1346534	S_Finnish-2	WestEurasia	XY	15	1
TGIF2LY	ERR1025661	S_Jordanian-3	WestEurasia	XY	10	0.714285714285714
PCDH11Y	ERR1025661	S_Jordanian-3	WestEurasia	XY	9	0.642857142857143
SRY	ERR1025661	S_Jordanian-3	WestEurasia	XY	20	1.42857142857143
RPS4Y1	ERR1025661	S_Jordanian-3	WestEurasia	XY	20	1.42857142857143
ZFY	ERR1025661	S_Jordanian-3	WestEurasia	XY	19	1.35714285714286
AMELY	ERR1025661	S_Jordanian-3	WestEurasia	XY	17	1.21428571428571
TBL1Y	ERR1025661	S_Jordanian-3	WestEurasia	XY	21	1.5
PRKY	ERR1025661	S_Jordanian-3	WestEurasia	XY	20	1.42857142857143
USP9Y	ERR1025661	S_Jordanian-3	WestEurasia	XY	21	1.5
DBY	ERR1025661	S_Jordanian-3	WestEurasia	XY	22	1.57142857142857
UTY	ERR1025661	S_Jordanian-3	WestEurasia	XY	20	1.42857142857143
TMSB4Y	ERR1025661	S_Jordanian-3	WestEurasia	XY	19	1.35714285714286
NLGN4Y	ERR1025661	S_Jordanian-3	WestEurasia	XY	16	1.14285714285714
TXLNGY	ERR1025661	S_Jordanian-3	WestEurasia	XY	14	1
KDM5D	ERR1025661	S_Jordanian-3	WestEurasia	XY	20	1.42857142857143
EIF1AY	ERR1025661	S_Jordanian-3	WestEurasia	XY	21	1.5
RPS4Y2	ERR1025661	S_Jordanian-3	WestEurasia	XY	17	1.21428571428571
TSPY	ERR1025661	S_Jordanian-3	WestEurasia	XY	699	49.9285714285714
VCY	ERR1025661	S_Jordanian-3	WestEurasia	XY	27	1.92857142857143
XKRY	ERR1025661	S_Jordanian-3	WestEurasia	XY	31	2.21428571428571
CDY	ERR1025661	S_Jordanian-3	WestEurasia	XY	26	1.85714285714286
HSFY	ERR1025661	S_Jordanian-3	WestEurasia	XY	33	2.35714285714286
RBMY1A1	ERR1025661	S_Jordanian-3	WestEurasia	XY	182	13
PRY	ERR1025661	S_Jordanian-3	WestEurasia	XY	70	5
BPY2	ERR1025661	S_Jordanian-3	WestEurasia	XY	18	1.28571428571429
DAZ	ERR1025661	S_Jordanian-3	WestEurasia	XY	55	3.92857142857143
chrY.background	ERR1025661	S_Jordanian-3	WestEurasia	XY	14	1
TGIF2LY	ERR1025662	S_Palestinian-2	WestEurasia	XY	1	0.5
PCDH11Y	ERR1025662	S_Palestinian-2	WestEurasia	XY	1	0.5
SRY	ERR1025662	S_Palestinian-2	WestEurasia	XY	3	1.5
RPS4Y1	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
ZFY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
AMELY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
TBL1Y	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
PRKY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
USP9Y	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
DBY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
UTY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
TMSB4Y	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
NLGN4Y	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
TXLNGY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
KDM5D	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
EIF1AY	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
RPS4Y2	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
TSPY	ERR1025662	S_Palestinian-2	WestEurasia	XY	51	25.5
VCY	ERR1025662	S_Palestinian-2	WestEurasia	XY	3	1.5
XKRY	ERR1025662	S_Palestinian-2	WestEurasia	XY	4	2
CDY	ERR1025662	S_Palestinian-2	WestEurasia	XY	6	3
HSFY	ERR1025662	S_Palestinian-2	WestEurasia	XY	4	2
RBMY1A1	ERR1025662	S_Palestinian-2	WestEurasia	XY	11	5.5
PRY	ERR1025662	S_Palestinian-2	WestEurasia	XY	7	3.5
BPY2	ERR1025662	S_Palestinian-2	WestEurasia	XY	6	3
DAZ	ERR1025662	S_Palestinian-2	WestEurasia	XY	8	4
chrY.background	ERR1025662	S_Palestinian-2	WestEurasia	XY	2	1
TGIF2LY	ERR1025663	S_Punjabi-2	SouthAsia	XY	8	0.444444444444444
PCDH11Y	ERR1025663	S_Punjabi-2	SouthAsia	XY	10	0.555555555555556
SRY	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
RPS4Y1	ERR1025663	S_Punjabi-2	SouthAsia	XY	17	0.944444444444444
ZFY	ERR1025663	S_Punjabi-2	SouthAsia	XY	17	0.944444444444444
AMELY	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
TBL1Y	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
PRKY	ERR1025663	S_Punjabi-2	SouthAsia	XY	17	0.944444444444444
USP9Y	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
DBY	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
UTY	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
TMSB4Y	ERR1025663	S_Punjabi-2	SouthAsia	XY	15	0.833333333333333
NLGN4Y	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
TXLNGY	ERR1025663	S_Punjabi-2	SouthAsia	XY	19	1.05555555555556
KDM5D	ERR1025663	S_Punjabi-2	SouthAsia	XY	19	1.05555555555556
EIF1AY	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
RPS4Y2	ERR1025663	S_Punjabi-2	SouthAsia	XY	17	0.944444444444444
TSPY	ERR1025663	S_Punjabi-2	SouthAsia	XY	513	28.5
VCY	ERR1025663	S_Punjabi-2	SouthAsia	XY	22	1.22222222222222
XKRY	ERR1025663	S_Punjabi-2	SouthAsia	XY	38	2.11111111111111
CDY	ERR1025663	S_Punjabi-2	SouthAsia	XY	80	4.44444444444444
HSFY	ERR1025663	S_Punjabi-2	SouthAsia	XY	57	3.16666666666667
RBMY1A1	ERR1025663	S_Punjabi-2	SouthAsia	XY	133	7.38888888888889
PRY	ERR1025663	S_Punjabi-2	SouthAsia	XY	82	4.55555555555556
BPY2	ERR1025663	S_Punjabi-2	SouthAsia	XY	57	3.16666666666667
DAZ	ERR1025663	S_Punjabi-2	SouthAsia	XY	73	4.05555555555556
chrY.background	ERR1025663	S_Punjabi-2	SouthAsia	XY	18	1
TGIF2LY	ERR1347659	S_Jordanian-2	WestEurasia	XY	8	0.470588235294118
PCDH11Y	ERR1347659	S_Jordanian-2	WestEurasia	XY	10	0.588235294117647
SRY	ERR1347659	S_Jordanian-2	WestEurasia	XY	17	1
RPS4Y1	ERR1347659	S_Jordanian-2	WestEurasia	XY	16	0.941176470588235
ZFY	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
AMELY	ERR1347659	S_Jordanian-2	WestEurasia	XY	17	1
TBL1Y	ERR1347659	S_Jordanian-2	WestEurasia	XY	17	1
PRKY	ERR1347659	S_Jordanian-2	WestEurasia	XY	15	0.882352941176471
USP9Y	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
DBY	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
UTY	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
TMSB4Y	ERR1347659	S_Jordanian-2	WestEurasia	XY	15	0.882352941176471
NLGN4Y	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
TXLNGY	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
KDM5D	ERR1347659	S_Jordanian-2	WestEurasia	XY	18	1.05882352941176
EIF1AY	ERR1347659	S_Jordanian-2	WestEurasia	XY	19	1.11764705882353
RPS4Y2	ERR1347659	S_Jordanian-2	WestEurasia	XY	17	1
TSPY	ERR1347659	S_Jordanian-2	WestEurasia	XY	603	35.4705882352941
VCY	ERR1347659	S_Jordanian-2	WestEurasia	XY	19	1.11764705882353
XKRY	ERR1347659	S_Jordanian-2	WestEurasia	XY	39	2.29411764705882
CDY	ERR1347659	S_Jordanian-2	WestEurasia	XY	60	3.52941176470588
HSFY	ERR1347659	S_Jordanian-2	WestEurasia	XY	37	2.17647058823529
RBMY1A1	ERR1347659	S_Jordanian-2	WestEurasia	XY	96	5.64705882352941
PRY	ERR1347659	S_Jordanian-2	WestEurasia	XY	64	3.76470588235294
BPY2	ERR1347659	S_Jordanian-2	WestEurasia	XY	53	3.11764705882353
DAZ	ERR1347659	S_Jordanian-2	WestEurasia	XY	70	4.11764705882353
chrY.background	ERR1347659	S_Jordanian-2	WestEurasia	XY	17	1
TGIF2LY	ERR1347664	S_Yi-1	EastAsia	XY	7	0.4375
PCDH11Y	ERR1347664	S_Yi-1	EastAsia	XY	9	0.5625
SRY	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
RPS4Y1	ERR1347664	S_Yi-1	EastAsia	XY	16	1
ZFY	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
AMELY	ERR1347664	S_Yi-1	EastAsia	XY	16	1
TBL1Y	ERR1347664	S_Yi-1	EastAsia	XY	16	1
PRKY	ERR1347664	S_Yi-1	EastAsia	XY	15	0.9375
USP9Y	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
DBY	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
UTY	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
TMSB4Y	ERR1347664	S_Yi-1	EastAsia	XY	15	0.9375
NLGN4Y	ERR1347664	S_Yi-1	EastAsia	XY	17	1.0625
TXLNGY	ERR1347664	S_Yi-1	EastAsia	XY	17	1.0625
KDM5D	ERR1347664	S_Yi-1	EastAsia	XY	17	1.0625
EIF1AY	ERR1347664	S_Yi-1	EastAsia	XY	18	1.125
RPS4Y2	ERR1347664	S_Yi-1	EastAsia	XY	16	1
TSPY	ERR1347664	S_Yi-1	EastAsia	XY	405	25.3125
VCY	ERR1347664	S_Yi-1	EastAsia	XY	20	1.25
XKRY	ERR1347664	S_Yi-1	EastAsia	XY	33	2.0625
CDY	ERR1347664	S_Yi-1	EastAsia	XY	54	3.375
HSFY	ERR1347664	S_Yi-1	EastAsia	XY	35	2.1875
RBMY1A1	ERR1347664	S_Yi-1	EastAsia	XY	103	6.4375
PRY	ERR1347664	S_Yi-1	EastAsia	XY	32	2
BPY2	ERR1347664	S_Yi-1	EastAsia	XY	50	3.125
DAZ	ERR1347664	S_Yi-1	EastAsia	XY	64	4
chrY.background	ERR1347664	S_Yi-1	EastAsia	XY	16	1
TGIF2LY	ERR1347665	S_Armenian-1	WestEurasia	XY	8	0.444444444444444
PCDH11Y	ERR1347665	S_Armenian-1	WestEurasia	XY	10	0.555555555555556
SRY	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
RPS4Y1	ERR1347665	S_Armenian-1	WestEurasia	XY	18	1
ZFY	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
AMELY	ERR1347665	S_Armenian-1	WestEurasia	XY	18	1
TBL1Y	ERR1347665	S_Armenian-1	WestEurasia	XY	18	1
PRKY	ERR1347665	S_Armenian-1	WestEurasia	XY	17	0.944444444444444
USP9Y	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
DBY	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
UTY	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
TMSB4Y	ERR1347665	S_Armenian-1	WestEurasia	XY	17	0.944444444444444
NLGN4Y	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
TXLNGY	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
KDM5D	ERR1347665	S_Armenian-1	WestEurasia	XY	19	1.05555555555556
EIF1AY	ERR1347665	S_Armenian-1	WestEurasia	XY	18	1
RPS4Y2	ERR1347665	S_Armenian-1	WestEurasia	XY	18	1
TSPY	ERR1347665	S_Armenian-1	WestEurasia	XY	445	24.7222222222222
VCY	ERR1347665	S_Armenian-1	WestEurasia	XY	24	1.33333333333333
XKRY	ERR1347665	S_Armenian-1	WestEurasia	XY	40	2.22222222222222
CDY	ERR1347665	S_Armenian-1	WestEurasia	XY	60	3.33333333333333
HSFY	ERR1347665	S_Armenian-1	WestEurasia	XY	37	2.05555555555556
RBMY1A1	ERR1347665	S_Armenian-1	WestEurasia	XY	152	8.44444444444444
PRY	ERR1347665	S_Armenian-1	WestEurasia	XY	67	3.72222222222222
